Date,PRCP,SNOW,099AX,099IN,99EAN,HDD1,CDD1
6/14/1987,0,0,100,63,81.5,0,17
6/15/1987,0,0,97,70,83.5,0,19
6/16/1987,0,0,90,67,78.5,0,14
6/17/1987,0,0,92,67,79.5,0,15
6/18/1987,0,0,93,67,80,0,15
6/19/1987,0.18,0,88,70,79,0,14
6/20/1987,1.28,0,85,68,76.5,0,12
6/21/1987,0.03,0,84,71,77.5,0,13
6/22/1987,0,0,86,68,77,0,12
6/23/1987,0,0,84,66,75,0,10
6/24/1987,0,0,89,66,77.5,0,13
6/25/1987,1.11,0,86,64,75,0,10
6/26/1987,0,0,77,55,66,0,1
6/27/1987,0,0,76,53,64.5,0,0
6/28/1987,0,0,82,51,66.5,0,2
6/29/1987,0.48,0,88,63,75.5,0,11
6/30/1987,0.69,0,75,66,70.5,0,6
7/1/1987,0.33,0,76,62,69,0,4
7/2/1987,0,0,82,62,72,0,7
7/3/1987,0,0,86,67,76.5,0,12
7/4/1987,0.36,0,86,66,76,0,11
7/5/1987,0.24,0,81,66,73.5,0,9
7/6/1987,0.18,0,87,66,76.5,0,12
7/7/1987,0,0,86,64,75,0,10
7/8/1987,0.08,0,86,67,76.5,0,12
7/9/1987,0.59,0,82,68,75,0,10
7/10/1987,0,0,88,70,79,0,14
7/11/1987,0,0,89,69,79,0,14
7/12/1987,0.09,0,86,68,77,0,12
7/13/1987,0.1,0,75,61,68,0,3
7/14/1987,0,0,78,58,68,0,3
7/15/1987,0.17,0,75,58,66.5,0,2
7/16/1987,0,0,79,55,67,0,2
7/17/1987,0,0,87,61,74,0,9
7/18/1987,0,0,88,63,75.5,0,11
7/19/1987,0,0,91,68,79.5,0,15
7/20/1987,0,0,91,70,80.5,0,16
7/21/1987,0,0,92,67,79.5,0,15
7/22/1987,0,0,90,67,78.5,0,14
7/23/1987,0,0,91,66,78.5,0,14
7/24/1987,0,0,90,66,78,0,13
7/25/1987,0,0,92,67,79.5,0,15
7/26/1987,0.43,0,95,68,81.5,0,17
7/27/1987,0.59,0,83,68,75.5,0,11
7/28/1987,0,0,86,66,76,0,11
7/29/1987,0.01,0,89,66,77.5,0,13
7/30/1987,4.43,0,91,67,79,0,14
7/31/1987,0.24,0,84,72,78,0,13
8/1/1987,0,0,95,71,83,0,18
8/2/1987,0,0,94,74,84,0,19
8/3/1987,0.04,0,93,73,83,0,18
8/4/1987,0,0,85,66,75.5,0,11
8/5/1987,0,0,82,62,72,0,7
8/6/1987,0,0,85,63,74,0,9
8/7/1987,0,0,88,62,75,0,10
8/8/1987,0.49,0,83,69,76,0,11
8/9/1987,0,0,82,69,75.5,0,11
8/10/1987,0,0,82,62,72,0,7
8/11/1987,0,0,82,63,72.5,0,8
8/12/1987,0,0,85,63,74,0,9
8/13/1987,0.04,0,89,65,77,0,12
8/14/1987,0.07,0,86,73,79.5,0,15
8/15/1987,0,0,88,69,78.5,0,14
8/16/1987,0.31,0,92,70,81,0,16
8/17/1987,0.12,0,87,64,75.5,0,11
8/18/1987,0,0,84,61,72.5,0,8
8/19/1987,0,0,82,61,71.5,0,7
8/20/1987,0,0,87,62,74.5,0,10
8/21/1987,0.77,0,89,69,79,0,14
8/22/1987,0,0,81,62,71.5,0,7
8/23/1987,0,0,76,56,66,0,1
8/24/1987,0,0,72,49,60.5,4,0
8/25/1987,0.46,0,63,57,60,5,0
8/26/1987,1.32,0,90,59,74.5,0,10
8/27/1987,1.3,0,70,62,66,0,1
8/28/1987,0,0,75,56,65.5,0,1
8/29/1987,0,0,81,52,66.5,0,2
8/30/1987,0,0,83,52,67.5,0,3
8/31/1987,0.09,0,75,54,64.5,0,0
9/1/1987,0,0,76,47,61.5,3,0
9/2/1987,0,0,75,55,65,0,0
9/3/1987,0,0,77,51,64,1,0
9/4/1987,0,0,86,55,70.5,0,6
9/5/1987,0,0,89,58,73.5,0,9
9/6/1987,0,0,91,58,74.5,0,10
9/7/1987,0,0,83,64,73.5,0,9
9/8/1987,0.03,0,81,64,72.5,0,8
9/9/1987,0,0,81,59,70,0,5
9/10/1987,0,0,87,56,71.5,0,7
9/11/1987,0,0,85,62,73.5,0,9
9/12/1987,0,0,84,57,70.5,0,6
9/13/1987,0,0,82,48,65,0,0
9/14/1987,0,0,89,58,73.5,0,9
9/15/1987,0.04,0,78,66,72,0,7
9/16/1987,0.76,0,80,64,72,0,7
9/17/1987,0,0,78,64,71,0,6
9/18/1987,0,0,75,58,66.5,0,2
9/19/1987,0,0,75,53,64,1,0
9/20/1987,0.04,0,66,50,58,7,0
9/21/1987,0,0,68,45,56.5,8,0
9/22/1987,0,0,68,51,59.5,5,0
9/23/1987,0,0,74,47,60.5,4,0
9/24/1987,0,0,84,46,65,0,0
9/25/1987,0,0,74,47,60.5,4,0
9/26/1987,0,0,86,44,65,0,0
9/27/1987,0,0,86,55,70.5,0,6
9/28/1987,0.75,0,84,54,69,0,4
9/29/1987,0.39,0,70,54,62,3,0
9/30/1987,0,0,72,48,60,5,0
10/1/1987,0,0,72,36,54,11,0
10/2/1987,0,0,64,41,52.5,12,0
10/3/1987,0,0,56,33,44.5,20,0
10/4/1987,0,0,67,30,48.5,16,0
10/5/1987,0.01,0,65,48,56.5,8,0
10/6/1987,0.01,0,55,42,48.5,16,0
10/7/1987,0.01,0,50,34,42,23,0
10/8/1987,0,0,60,25,42.5,22,0
10/9/1987,0,0,68,48,58,7,0
10/10/1987,0.1,0,49,40,44.5,20,0
10/11/1987,0,0,51,30,40.5,24,0
10/12/1987,0,0,57,26,41.5,23,0
10/13/1987,0,0,63,29,46,19,0
10/14/1987,0,0,70,34,52,13,0
10/15/1987,0,0,75,44,59.5,5,0
10/16/1987,0.11,0,77,42,59.5,5,0
10/17/1987,0,0,56,36,46,19,0
10/18/1987,0,0,68,31,49.5,15,0
10/19/1987,0.56,0,57,41,49,16,0
10/20/1987,0.01,0,55,34,44.5,20,0
10/21/1987,0,0,48,28,38,27,0
10/22/1987,0,0,55,26,40.5,24,0
10/23/1987,0,0,60,34,47,18,0
10/24/1987,0.27,0,51,38,44.5,20,0
10/25/1987,0,0,54,29,41.5,23,0
10/26/1987,0.02,0,58,36,47,18,0
10/27/1987,0,0,57,36,46.5,18,0
10/28/1987,0,0,50,29,39.5,25,0
10/29/1987,0,0,50,36,43,22,0
10/30/1987,0,0,74,34,54,11,0
10/31/1987,0,0,75,47,61,4,0
11/1/1987,0.07,0,64,53,58.5,6,0
11/2/1987,0,0,74,53,63.5,1,0
11/3/1987,0,0,78,55,66.5,0,2
11/4/1987,0,0,75,48,61.5,3,0
11/5/1987,0,0,52,34,43,22,0
11/6/1987,0,0,51,99,99,0,0
11/7/1987,0,0,58,46,52,13,0
11/8/1987,0.01,0,57,48,52.5,12,0
11/9/1987,0,0,48,30,39,26,0
11/10/1987,0,0,42,30,36,29,0
11/11/1987,0,0,45,22,33.5,31,0
11/12/1987,0,0,60,28,44,21,0
11/13/1987,0,0,64,36,50,15,0
11/14/1987,0,0,66,31,48.5,16,0
11/15/1987,0,0,68,36,52,13,0
11/16/1987,0.5,0,61,47,54,11,0
11/17/1987,0.04,0,60,38,49,16,0
11/18/1987,0,0,41,24,32.5,32,0
11/19/1987,0,0,46,26,36,29,0
11/20/1987,0,0,35,24,29.5,35,0
11/21/1987,0,0,39,14,26.5,38,0
11/22/1987,0.15,0,58,24,41,24,0
11/23/1987,0,0,56,34,45,20,0
11/24/1987,1.7,0,44,30,37,28,0
11/25/1987,0.41,0,45,39,42,23,0
11/26/1987,0.04,0,40,34,37,28,0
11/27/1987,0.22,0,46,36,41,24,0
11/28/1987,1.48,0,54,39,46.5,18,0
11/29/1987,0.14,0,39,33,36,29,0
11/30/1987,0.04,0,36,33,34.5,30,0
12/1/1987,0.05,0.3,34,30,32,33,0
12/2/1987,0,0,34,29,31.5,33,0
12/3/1987,0.02,0.2,46,30,38,27,0
12/4/1987,0,0,34,23,28.5,36,0
12/5/1987,0,0,39,20,29.5,35,0
12/6/1987,0.06,0,33,28,30.5,34,0
12/7/1987,0.92,0,44,33,38.5,26,0
12/8/1987,0.15,0,53,44,48.5,16,0
12/9/1987,0,0,54,32,43,22,0
12/10/1987,0,0,45,29,37,28,0
12/11/1987,0.02,0,50,31,40.5,24,0
12/12/1987,0,0,43,31,37,28,0
12/13/1987,0,0,37,27,32,33,0
12/14/1987,0.88,6,31,24,27.5,37,0
12/15/1987,1.08,0.2,39,24,31.5,33,0
12/16/1987,0,0,24,16,20,45,0
12/17/1987,0,0,25,10,17.5,47,0
12/18/1987,0.01,0,30,10,20,45,0
12/19/1987,0.58,0,38,30,34,31,0
12/20/1987,0.04,0,42,28,35,30,0
12/21/1987,0,0,42,25,33.5,31,0
12/22/1987,0,0,44,30,37,28,0
12/23/1987,0,0,48,30,39,26,0
12/24/1987,0.28,0,52,36,44,21,0
12/25/1987,0.09,0,36,30,33,32,0
12/26/1987,0,0,33,30,31.5,33,0
12/27/1987,0.7,0,34,30,32,33,0
12/28/1987,0.54,0,38,29,33.5,31,0
12/29/1987,0,0,33,25,29,36,0
12/30/1987,0,0,36,30,33,32,0
12/31/1987,0,0,39,22,30.5,34,0
1/1/1988,0,0,22,8,15,50,0
1/2/1988,0,0,34,8,21,44,0
1/3/1988,0.01,0.1,35,16,25.5,39,0
1/4/1988,0,0,20,4,12,53,0
1/5/1988,0,0,11,-6,2.5,62,0
1/6/1988,0,0,11,-8,1.5,63,0
1/7/1988,0,0,19,6,12.5,52,0
1/8/1988,0,0,25,6,15.5,49,0
1/9/1988,0,0,16,-1,7.5,57,0
1/10/1988,0,0,23,-7,8,57,0
1/11/1988,0,0,41,10,25.5,39,0
1/12/1988,0,0,43,16,29.5,35,0
1/13/1988,0,0,23,8,15.5,49,0
1/14/1988,0,0,25,1,13,52,0
1/15/1988,0,0,43,19,31,34,0
1/16/1988,0,0,54,30,42,23,0
1/17/1988,0.69,0,40,36,38,27,0
1/18/1988,0,0,44,32,38,27,0
1/19/1988,0.82,0,45,31,38,27,0
1/20/1988,0,0,99,31,99,0,0
1/21/1988,0,0,32,27,29.5,35,0
1/22/1988,0.04,0.5,29,25,27,38,0
1/23/1988,0.02,0.2,34,26,30,35,0
1/24/1988,0,0,36,15,25.5,39,0
1/25/1988,0,0.1,29,4,16.5,48,0
1/26/1988,0,0,18,3,10.5,54,0
1/27/1988,0,0,25,-3,11,54,0
1/28/1988,0,0,39,14,26.5,38,0
1/29/1988,0,0,53,28,40.5,24,0
1/30/1988,0,0,57,42,49.5,15,0
1/31/1988,0.58,0,51,34,42.5,22,0
2/1/1988,0.08,0,37,28,32.5,32,0
2/2/1988,0,0,31,26,28.5,36,0
2/3/1988,0.33,4.4,31,24,27.5,37,0
2/4/1988,0,0,24,8,16,49,0
2/5/1988,0,0,8,-3,2.5,62,0
2/6/1988,0,0,9,-3,3,62,0
2/7/1988,0,0,28,7,17.5,47,0
2/8/1988,0,0,28,8,18,47,0
2/9/1988,0,0,32,9,20.5,44,0
2/10/1988,0.2,3.6,27,17,22,43,0
2/11/1988,0.09,0,21,11,16,49,0
2/12/1988,0,0,12,-9,1.5,63,0
2/13/1988,0,0,18,-10,4,61,0
2/14/1988,0.14,0,41,14,27.5,37,0
2/15/1988,0,0,30,17,23.5,41,0
2/16/1988,0,0,41,14,27.5,37,0
2/17/1988,0,0,42,26,34,31,0
2/18/1988,0,0,44,22,33,32,0
2/19/1988,0.33,0,36,32,34,31,0
2/20/1988,0.11,0,32,16,24,41,0
2/21/1988,0,0,30,8,19,46,0
2/22/1988,0,0,61,30,45.5,19,0
2/23/1988,0,0,34,22,28,37,0
2/24/1988,0,0,32,18,25,40,0
2/25/1988,0,0,33,16,24.5,40,0
2/26/1988,0,0,54,18,36,29,0
2/27/1988,0,0,40,26,33,32,0
2/28/1988,0,0,50,20,35,30,0
2/29/1988,0,0,51,27,39,26,0
3/1/1988,0,0,57,25,41,24,0
3/2/1988,0.06,0.8,45,32,38.5,26,0
3/3/1988,0.48,4.6,32,25,28.5,36,0
3/4/1988,0.04,0.4,36,20,28,37,0
3/5/1988,0,0,37,14,25.5,39,0
3/6/1988,0,0,42,20,31,34,0
3/7/1988,0,0,52,26,39,26,0
3/8/1988,0.1,0,57,32,44.5,20,0
3/9/1988,0,0,45,33,39,26,0
3/10/1988,0,0,52,32,42,23,0
3/11/1988,0,0,62,30,46,19,0
3/12/1988,0.12,0,54,31,42.5,22,0
3/13/1988,0,0,31,24,27.5,37,0
3/14/1988,0,0,28,16,22,43,0
3/15/1988,0,0,30,21,25.5,39,0
3/16/1988,0,0,34,26,30,35,0
3/17/1988,0.04,0.4,45,21,33,32,0
3/18/1988,0.02,0.2,44,28,36,29,0
3/19/1988,0,0,46,23,34.5,30,0
3/20/1988,0,0,48,30,39,26,0
3/21/1988,0,0,48,25,36.5,28,0
3/22/1988,0,0,72,30,51,14,0
3/23/1988,0,0,73,53,63,2,0
3/24/1988,0.1,0,75,53,64,1,0
3/25/1988,0.18,0,64,38,51,14,0
3/26/1988,0.04,0,50,29,39.5,25,0
3/27/1988,0,0,56,24,40,25,0
3/28/1988,0.28,0,72,38,55,10,0
3/29/1988,1.02,0,56,34,45,20,0
3/30/1988,0,0,52,30,41,24,0
3/31/1988,0.03,0,53,37,45,20,0
4/1/1988,0.1,0,52,42,47,18,0
4/2/1988,0.04,0,69,52,60.5,4,0
4/3/1988,0.16,0,60,42,51,14,0
4/4/1988,0,0,72,37,54.5,10,0
4/5/1988,0.22,0,84,52,68,0,3
4/6/1988,0.34,0,60,42,51,14,0
4/7/1988,0,0,62,38,50,15,0
4/8/1988,0,0,68,39,53.5,11,0
4/9/1988,0,0,70,42,56,9,0
4/10/1988,0,0,62,47,54.5,10,0
4/11/1988,0,0,65,39,52,13,0
4/12/1988,0,0,65,42,53.5,11,0
4/13/1988,0,0,70,36,53,12,0
4/14/1988,0,0,57,38,47.5,17,0
4/15/1988,0,0,53,33,43,22,0
4/16/1988,0,0,62,30,46,19,0
4/17/1988,0.37,0,72,36,54,11,0
4/18/1988,0,0,52,34,43,22,0
4/19/1988,0,0,54,32,43,22,0
4/20/1988,0,0,70,29,49.5,15,0
4/21/1988,0.2,0,58,38,48,17,0
4/22/1988,0,0,65,42,53.5,11,0
4/23/1988,0,0,64,44,54,11,0
4/24/1988,0,0,59,39,49,16,0
4/25/1988,0,0,67,36,51.5,13,0
4/26/1988,0.07,0,73,39,56,9,0
4/27/1988,0,0,50,40,45,20,0
4/28/1988,0,0,63,34,48.5,16,0
4/29/1988,0,0,68,38,53,12,0
4/30/1988,0,0,74,37,55.5,9,0
5/1/1988,0,0,75,40,57.5,7,0
5/2/1988,0,0,78,44,61,4,0
5/3/1988,0,0,76,46,61,4,0
5/4/1988,0,0,68,46,57,8,0
5/5/1988,0,0,74,43,58.5,6,0
5/6/1988,0,0,81,54,67.5,0,3
5/7/1988,0,0,85,45,65,0,0
5/8/1988,0.53,0,84,56,70,0,5
5/9/1988,0,0,67,54,60.5,4,0
5/10/1988,0,0,72,49,60.5,4,0
5/11/1988,0,0,79,46,62.5,2,0
5/12/1988,0.01,0,87,52,69.5,0,5
5/13/1988,0,0,77,52,64.5,0,0
5/14/1988,0,0,88,48,68,0,3
5/15/1988,0,0,87,99,99,0,0
5/16/1988,0.07,0,75,48,61.5,3,0
5/17/1988,0,0,75,45,60,5,0
5/18/1988,0,0,80,45,62.5,2,0
5/19/1988,0,0,82,50,66,0,1
5/20/1988,0,0,85,56,70.5,0,6
5/21/1988,0,0,90,55,72.5,0,8
5/22/1988,0.68,0,85,60,72.5,0,8
5/23/1988,0.22,0,76,57,66.5,0,2
5/24/1988,0.03,0,71,48,59.5,5,0
5/25/1988,0,0,69,40,54.5,10,0
5/26/1988,0,0,79,39,59,6,0
5/27/1988,0,0,83,49,66,0,1
5/28/1988,0.01,0,89,55,72,0,7
5/29/1988,0,0,90,60,75,0,10
5/30/1988,0,0,92,58,75,0,10
5/31/1988,0,0,93,59,76,0,11
6/1/1988,0,0,94,60,77,0,12
6/2/1988,0,0,94,60,77,0,12
6/3/1988,0,0,75,54,64.5,0,0
6/4/1988,0,0,80,50,65,0,0
6/5/1988,0,0,86,50,68,0,3
6/6/1988,0,0,90,58,74,0,9
6/7/1988,0,0,93,58,75.5,0,11
6/8/1988,0.32,0,89,59,74,0,9
6/9/1988,0,0,73,51,62,3,0
6/10/1988,0,0,75,46,60.5,4,0
6/11/1988,0,0,84,45,64.5,0,0
6/12/1988,0,0,88,50,69,0,4
6/13/1988,0,0,93,55,74,0,9
6/14/1988,0,0,95,63,79,0,14
6/15/1988,0,0,94,64,79,0,14
6/16/1988,0,0,85,59,72,0,7
6/17/1988,0,0,88,55,71.5,0,7
6/18/1988,0,0,91,57,74,0,9
6/19/1988,0,0,94,57,75.5,0,11
6/20/1988,0,0,99,64,81.5,0,17
6/21/1988,0,0,99,72,85.5,0,21
6/22/1988,0,0,95,71,83,0,18
6/23/1988,0,0,90,69,79.5,0,15
6/24/1988,0,0,96,62,79,0,14
6/25/1988,0,0,103,76,89.5,0,25
6/26/1988,0,0,81,61,71,0,6
6/27/1988,0,0,84,55,69.5,0,5
6/28/1988,0,0,90,52,71,0,6
6/29/1988,0,0,74,60,67,0,2
6/30/1988,0,0,82,54,68,0,3
7/1/1988,0,0,81,53,67,0,2
7/2/1988,0,0,85,55,70,0,5
7/3/1988,0,0,90,58,74,0,9
7/4/1988,0,0,96,63,79.5,0,15
7/5/1988,0,0,99,66,82.5,0,18
7/6/1988,0,0,96,66,81,0,16
7/7/1988,0,0,98,72,85,0,20
7/8/1988,0,0,99,70,84.5,0,20
7/9/1988,0,0,98,70,84,0,19
7/10/1988,0.02,0,91,68,79.5,0,15
7/11/1988,0,0,90,67,78.5,0,14
7/12/1988,0.03,0,91,67,79,0,14
7/13/1988,0,0,92,68,80,0,15
7/14/1988,0.35,0,97,71,84,0,19
7/15/1988,0,0,101,70,85.5,0,21
7/16/1988,0,0,98,70,84,0,19
7/17/1988,0,0,98,72,85,0,20
7/18/1988,0.92,0,84,71,77.5,0,13
7/19/1988,0,0,89,68,78.5,0,14
7/20/1988,0.2,0,83,65,74,0,9
7/21/1988,0,0,82,60,71,0,6
7/22/1988,0,0,84,62,73,0,8
7/23/1988,0,0,87,62,74.5,0,10
7/24/1988,0,0,91,60,75.5,0,11
7/25/1988,2.12,0,78,62,70,0,5
7/26/1988,0,0,85,62,73.5,0,9
7/27/1988,0,0,89,61,75,0,10
7/28/1988,0,0,90,65,77.5,0,13
7/29/1988,0,0,89,64,76.5,0,12
7/30/1988,0,0,88,72,80,0,15
7/31/1988,0,0,93,70,81.5,0,17
8/1/1988,0,0,95,68,81.5,0,17
8/2/1988,0,0,93,72,82.5,0,18
8/3/1988,0,0,94,70,82,0,17
8/4/1988,0,0,93,71,82,0,17
8/5/1988,0.15,0,88,69,78.5,0,14
8/6/1988,0,0,88,61,74.5,0,10
8/7/1988,0,0,90,56,73,0,8
8/8/1988,0,0,95,68,81.5,0,17
8/9/1988,0.38,0,93,73,83,0,18
8/10/1988,0,0,89,74,81.5,0,17
8/11/1988,0,0,93,70,81.5,0,17
8/12/1988,0,0,94,69,81.5,0,17
8/13/1988,0.07,0,93,72,82.5,0,18
8/14/1988,0,0,93,75,84,0,19
8/15/1988,0,0,99,74,86.5,0,22
8/16/1988,0,0,101,70,85.5,0,21
8/17/1988,0,0,102,69,85.5,0,21
8/18/1988,0.26,0,101,72,86.5,0,22
8/19/1988,0.04,0,89,69,79,0,14
8/20/1988,0,0,84,66,75,0,10
8/21/1988,0,0,85,65,75,0,10
8/22/1988,0.16,0,83,60,71.5,0,7
8/23/1988,0.17,0,88,66,77,0,12
8/24/1988,0,0,86,58,72,0,7
8/25/1988,0,0,91,53,72,0,7
8/26/1988,0,0,82,56,69,0,4
8/27/1988,0.05,0,74,57,65.5,0,1
8/28/1988,0,0,75,54,64.5,0,0
8/29/1988,0,0,78,45,61.5,3,0
8/30/1988,0,0,81,44,62.5,2,0
8/31/1988,0,0,85,51,68,0,3
9/1/1988,0,0,88,50,69,0,4
9/2/1988,0.28,0,85,65,75,0,10
9/3/1988,0.27,0,85,60,72.5,0,8
9/4/1988,0.15,0,66,56,61,4,0
9/5/1988,0,0,69,50,59.5,5,0
9/6/1988,0,0,71,41,56,9,0
9/7/1988,0,0,76,40,58,7,0
9/8/1988,0,0,83,45,64,1,0
9/9/1988,0,0,85,56,70.5,0,6
9/10/1988,0,0,88,53,70.5,0,6
9/11/1988,0,0,87,60,73.5,0,9
9/12/1988,0.17,0,78,70,74,0,9
9/13/1988,0,0,76,60,68,0,3
9/14/1988,0,0,84,51,67.5,0,3
9/15/1988,0,0,82,54,68,0,3
9/16/1988,0.31,0,85,57,71,0,6
9/17/1988,0,0,92,67,79.5,0,15
9/18/1988,0.13,0,82,68,75,0,10
9/19/1988,2,0,78,59,68.5,0,4
9/20/1988,0,0,73,52,62.5,2,0
9/21/1988,0,0,79,48,63.5,1,0
9/22/1988,0.02,0,91,52,71.5,0,7
9/23/1988,0,0,74,55,64.5,0,0
9/24/1988,0,0,68,53,60.5,4,0
9/25/1988,0,0,77,43,60,5,0
9/26/1988,0,0,83,47,65,0,0
9/27/1988,0,0,83,48,65.5,0,1
9/28/1988,0,0,84,52,68,0,3
9/29/1988,0,0,82,59,70.5,0,6
9/30/1988,0,0,76,61,68.5,0,4
10/1/1988,0.62,0,69,59,64,1,0
10/2/1988,0,0,65,49,57,8,0
10/3/1988,0,0,65,42,53.5,11,0
10/4/1988,0,0,57,40,48.5,16,0
10/5/1988,0,0,57,37,47,18,0
10/6/1988,0,0,58,31,44.5,20,0
10/7/1988,0,0,62,34,48,17,0
10/8/1988,0,0,64,30,47,18,0
10/9/1988,0,0,65,44,54.5,10,0
10/10/1988,0,0,71,42,56.5,8,0
10/11/1988,0,0,59,33,46,19,0
10/12/1988,0,0,53,29,41,24,0
10/13/1988,0,0,58,24,41,24,0
10/14/1988,0,0,76,37,56.5,8,0
10/15/1988,0.49,0,78,52,65,0,0
10/16/1988,0.1,0,75,54,64.5,0,0
10/17/1988,0.97,0,71,57,64,1,0
10/18/1988,0,0,57,37,47,18,0
10/19/1988,0,0,54,38,46,19,0
10/20/1988,0.08,0,53,36,44.5,20,0
10/21/1988,0.17,0,57,43,50,15,0
10/22/1988,0,0,55,36,45.5,19,0
10/23/1988,0.65,0,55,42,48.5,16,0
10/24/1988,0,0,48,30,39,26,0
10/25/1988,0,0,51,30,40.5,24,0
10/26/1988,0,0,50,25,37.5,27,0
10/27/1988,0.1,0,60,31,45.5,19,0
10/28/1988,0,0,46,29,37.5,27,0
10/29/1988,0,0,46,26,36,29,0
10/30/1988,0,0,47,27,37,28,0
10/31/1988,0,0,56,22,39,26,0
11/1/1988,0,0,57,30,43.5,21,0
11/2/1988,0,0,52,29,40.5,24,0
11/3/1988,0,0,66,36,51,14,0
11/4/1988,1.51,0,59,50,54.5,10,0
11/5/1988,0.06,0.3,50,34,42,23,0
11/6/1988,0.08,0.7,36,33,34.5,30,0
11/7/1988,0,0,52,30,41,24,0
11/8/1988,0,0,55,32,43.5,21,0
11/9/1988,0.84,0,62,38,50,15,0
11/10/1988,0,0,51,31,41,24,0
11/11/1988,0,0,45,29,37,28,0
11/12/1988,0.56,0,49,34,41.5,23,0
11/13/1988,0,0,55,39,47,18,0
11/14/1988,0,0,61,37,49,16,0
11/15/1988,0.06,0,65,46,55.5,9,0
11/16/1988,1.3,0,60,32,46,19,0
11/17/1988,0,0,49,28,38.5,26,0
11/18/1988,0,0,53,30,41.5,23,0
11/19/1988,0.24,0,47,41,44,21,0
11/20/1988,1.1,2.5,42,32,37,28,0
11/21/1988,0,0,35,28,31.5,33,0
11/22/1988,0,0,43,23,33,32,0
11/23/1988,0,0,51,28,39.5,25,0
11/24/1988,0,0,57,32,44.5,20,0
11/25/1988,0,0,59,38,48.5,16,0
11/26/1988,0.18,0,57,47,52,13,0
11/27/1988,0,0,47,31,39,26,0
11/28/1988,0,0,33,25,29,36,0
11/29/1988,0,0,48,25,36.5,28,0
11/30/1988,0,0,38,25,31.5,33,0
12/1/1988,0,0,25,17,21,44,0
12/2/1988,0,0,47,18,32.5,32,0
12/3/1988,0,0,55,32,43.5,21,0
12/4/1988,0,0,42,29,35.5,29,0
12/5/1988,0,0,50,28,39,26,0
12/6/1988,0,0,55,32,43.5,21,0
12/7/1988,0,0,45,29,37,28,0
12/8/1988,0,0,37,22,29.5,35,0
12/9/1988,0,0,31,16,23.5,41,0
12/10/1988,0,0,34,12,23,42,0
12/11/1988,0,0,24,6,15,50,0
12/12/1988,0.08,1,29,8,18.5,46,0
12/13/1988,0,0,43,26,34.5,30,0
12/14/1988,0,0,54,33,43.5,21,0
12/15/1988,0,0,36,14,25,40,0
12/16/1988,0,0,27,5,16,49,0
12/17/1988,0,0,26,12,19,46,0
12/18/1988,0,0,45,12,28.5,36,0
12/19/1988,0,0,58,25,41.5,23,0
12/20/1988,0,0,64,33,48.5,16,0
12/21/1988,0,0,42,24,33,32,0
12/22/1988,1.81,0,56,25,40.5,24,0
12/23/1988,0,0,49,39,44,21,0
12/24/1988,0.02,0,45,30,37.5,27,0
12/25/1988,0,0,31,24,27.5,37,0
12/26/1988,0.17,0,36,28,32,33,0
12/27/1988,0.85,3,43,22,32.5,32,0
12/28/1988,0,0,22,11,16.5,48,0
12/29/1988,0,0,23,5,14,51,0
12/30/1988,0,0,32,13,22.5,42,0
12/31/1988,0,0,34,11,22.5,42,0
1/1/1989,0,0,26,21,23.5,41,0
1/2/1989,0,0,28,24,26,39,0
1/3/1989,0,0,36,20,28,37,0
1/4/1989,0,0,26,12,19,46,0
1/5/1989,0.38,0,35,20,27.5,37,0
1/6/1989,0.04,0,35,31,33,32,0
1/7/1989,0.02,0,59,28,43.5,21,0
1/8/1989,0,0,28,19,23.5,41,0
1/9/1989,0,0,31,12,21.5,43,0
1/10/1989,0,0,40,25,32.5,32,0
1/11/1989,0.04,0,41,26,33.5,31,0
1/12/1989,0,0,45,25,35,30,0
1/13/1989,0,0,35,21,28,37,0
1/14/1989,0.13,1,31,23,27,38,0
1/15/1989,0,0,37,24,30.5,34,0
1/16/1989,0,0,43,24,33.5,31,0
1/17/1989,0,0,46,30,38,27,0
1/18/1989,0,0,49,29,39,26,0
1/19/1989,0,0,53,26,39.5,25,0
1/20/1989,0,0,36,24,30,35,0
1/21/1989,0,0,37,18,27.5,37,0
1/22/1989,0,0,48,24,36,29,0
1/23/1989,0,0,46,27,36.5,28,0
1/24/1989,0,0,54,35,44.5,20,0
1/25/1989,0.21,0,54,42,48,17,0
1/26/1989,0.33,0,49,31,40,25,0
1/27/1989,0,0,50,28,39,26,0
1/28/1989,0.08,0,50,32,41,24,0
1/29/1989,0,0,45,38,41.5,23,0
1/30/1989,0,0,50,36,43,22,0
1/31/1989,0,0,66,37,51.5,13,0
2/1/1989,0,0,50,32,41,24,0
2/2/1989,0.08,0,32,28,30,35,0
2/3/1989,0,0,28,12,20,45,0
2/4/1989,0.1,1,18,8,13,52,0
2/5/1989,0.33,4,8,2,5,60,0
2/6/1989,0.11,2.5,9,-1,4,61,0
2/7/1989,0,0,19,-6,6.5,58,0
2/8/1989,0,0,17,2,9.5,55,0
2/9/1989,0,0,14,-9,2.5,62,0
2/10/1989,0,0,25,9,17,48,0
2/11/1989,0,0,32,15,23.5,41,0
2/12/1989,0,0,33,12,22.5,42,0
2/13/1989,0.15,0,37,28,32.5,32,0
2/14/1989,0.06,0,36,23,29.5,35,0
2/15/1989,0.11,0,35,24,29.5,35,0
2/16/1989,0,0,32,18,25,40,0
2/17/1989,0,0,30,20,25,40,0
2/18/1989,0,0,30,17,23.5,41,0
2/19/1989,0,0,35,26,30.5,34,0
